"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"ACTB",0.727621825394186,10.5139527285589,5.79051674008893,2.1144740726421e-07,1.70328071657393e-05,6.90451788239558,"No"
"CCT6P1",0.539776231527819,4.92639011409649,5.78652910707762,2.14802381895029e-07,1.71831532577461e-05,6.8895473433091,"No"
"HRH2",-0.697729980149531,4.90282680263049,-5.78584309776559,2.15384830517729e-07,1.71831532577461e-05,6.8869722128541,"No"
"ROM1",-0.429862144348204,4.40662907917442,-5.77904841229278,2.21238700541112e-07,1.75657176879388e-05,6.86147143254576,"No"
"LOC644936",0.684938635419363,5.95012495139431,5.77205205862496,2.27430533337095e-07,1.78910083660637e-05,6.83522329969189,"No"
"HSPH1",1.08750901708514,6.46406909581071,5.77198351808592,2.27492031170269e-07,1.78910083660637e-05,6.83496620491733,"Upregulated"
"FCGR2A",1.15587950314793,5.82128153754198,5.76948825322944,2.29742120416772e-07,1.79706507645576e-05,6.82560712940506,"Upregulated"
"CTNNB1",0.705089056119768,5.61563644521318,5.76766691294873,2.31398367439528e-07,1.79706507645576e-05,6.8187765461858,"No"
"FA2H",-1.02110032531159,4.79157902695699,-5.76727794681695,2.31753601519545e-07,1.79706507645576e-05,6.81731788961468,"Downregulated"
"STK3",1.00990460298646,6.09017298056862,5.76405736046039,2.34715659644388e-07,1.81156821215767e-05,6.80524156902454,"Upregulated"
"PNPLA1",-0.406452480190884,3.70184691982174,-5.7593826951232,2.39081713654237e-07,1.83672312795297e-05,6.78771652639842,"No"
"ANXA5",0.871680958048858,7.89912010473628,5.75787870690301,2.405033935356e-07,1.8391305586773e-05,6.78207909175826,"No"
"MXRA5",1.50350822508198,6.63039641338006,5.75520896638505,2.43047622216335e-07,1.85006066195315e-05,6.77207315490772,"Upregulated"
"MIR4689",-0.619864412914199,7.00767486220286,-5.75129580120551,2.4682492401553e-07,1.87023415028023e-05,6.75740956068553,"No"
"FXYD4",-0.808109666506955,3.87082247738737,-5.7464181372149,2.51614493418734e-07,1.88293459819572e-05,6.73913605951183,"No"
"KCTD10",0.557432213642437,5.34320163862541,5.74639706243681,2.5163538542267e-07,1.88293459819572e-05,6.73905711612914,"No"
"BICC1",1.50861008154301,5.88604903399577,5.74612504743788,2.51905195130439e-07,1.88293459819572e-05,6.73803819129115,"Upregulated"
"CXCL17",-2.7414841504147,5.84962578230686,-5.74276704544944,2.55259598355011e-07,1.89945191708657e-05,6.72546088026204,"Downregulated"
"TRIM74",-0.41571711807762,4.94696748150386,-5.73498306434305,2.63205806096932e-07,1.94983801177344e-05,6.69631494500425,"No"
"TARDBP",0.455447352444188,5.59407646303885,5.7334690476165,2.64779513029928e-07,1.95277832854161e-05,6.69064736632266,"No"
"ANKRD10",0.853595044945635,5.96559240896998,5.72706469451988,2.71539767829424e-07,1.99377473777056e-05,6.66667843328793,"No"
"CEP170",0.712399121697413,4.71440548416936,5.72521039868184,2.73528729776216e-07,1.99953116383548e-05,6.65974010628373,"No"
"DDX21",0.807577779469923,6.3588769632088,5.72407659480968,2.74751954232074e-07,1.99966400373993e-05,6.65549803215622,"No"
"ALDOB",-2.04182661991166,5.54406113608573,-5.71585301145832,2.83787230827613e-07,2.05640406478315e-05,6.62473775809188,"Downregulated"
"SRSF1",0.624478846933829,6.14035629611953,5.71345879082003,2.86472469365766e-07,2.06683658985023e-05,6.61578479644125,"No"
"COA3",-0.481013453300691,5.29885667029413,-5.71191023384124,2.88222596479141e-07,2.07046137055189e-05,6.60999474235621,"No"
"RAB31",1.74058916411444,7.92628145066607,5.71078238550758,2.89503892150182e-07,2.07070154583626e-05,6.6057780287277,"Upregulated"
"PLXDC2",1.57279079259796,7.21497485247475,5.70804572973681,2.92636301125099e-07,2.08412308191841e-05,6.59554751884752,"Upregulated"
"NASP",0.498468330244551,5.23999839144711,5.6987252535576,3.03557743820392e-07,2.15034415430187e-05,6.56071616813584,"No"
"MCM6",0.651828249484298,4.94537653662075,5.69791475513193,3.04526260251259e-07,2.15034415430187e-05,6.55768812347465,"No"
"RUVBL1",0.409454999118731,4.72926714504599,5.68975465421625,3.14448830883683e-07,2.20344349139017e-05,6.52720938033376,"No"
"CCT6P3",0.471059994326569,4.69611390370925,5.6895499856699,3.14701764167452e-07,2.20344349139017e-05,6.52644510267551,"No"
"LPCAT1",0.461296178427639,5.3915197516693,5.68651219123273,3.18479623194245e-07,2.22052557448962e-05,6.51510233572025,"No"
"HNRNPC",0.744413727365174,7.21722774238656,5.6826484735437,3.23349345460462e-07,2.24504562283302e-05,6.50067846091827,"No"
"EPB41L4B",-0.711868899027994,4.99627064596133,-5.67694308003353,3.30674937098338e-07,2.28634162758743e-05,6.47938504873478,"No"
"RBM3",0.561638154763728,5.91946555157871,5.67439994719798,3.33992807694211e-07,2.29969985513599e-05,6.46989589129624,"No"
"RFTN1",0.550182945572788,5.59775514479574,5.67301386210925,3.35814959224834e-07,2.30269150139541e-05,6.464724585057,"No"
"SLC9A3-OT1",-0.780079581834213,5.12316648308517,-5.67038265481358,3.39300981028992e-07,2.31337002266525e-05,6.45490900354651,"No"
"SMIM11",-0.530873280902653,4.79798282419854,-5.66973802205068,3.40160470971629e-07,2.31337002266525e-05,6.45250445792944,"No"
"USP31",0.483814748152567,4.65923407597073,5.66761891146369,3.43001053118895e-07,2.32316713283875e-05,6.44460058032262,"No"
"XRN2",0.743022431653267,5.93623745257121,5.66259667835187,3.49826967943514e-07,2.35603743499591e-05,6.42587241281775,"No"
"NT5C2",0.592281568442425,5.84071458084392,5.6613807805312,3.5149959431025e-07,2.35603743499591e-05,6.42133907239893,"No"
"RCC2",0.972579079436777,6.95069515129364,5.6609358782302,3.52113585560436e-07,2.35603743499591e-05,6.41968038200627,"No"
"KIRREL1",0.784724631515246,5.40693834369832,5.65985773000345,3.53605886539189e-07,2.35652051455072e-05,6.41566099087396,"No"
"BICD2",0.575614518432832,5.23133725079595,5.65457544715937,3.61007939603816e-07,2.39622629991429e-05,6.39597195354546,"No"
"PURG",-0.292117893292548,3.76040509117156,-5.6525829543962,3.63839550190022e-07,2.39983917739304e-05,6.38854673759233,"No"
"UQCRQ",-0.381769942377483,4.71972795613647,-5.6504205225005,3.66937468445708e-07,2.39983917739304e-05,6.38048918813247,"No"
"HDC",-0.831056233263348,4.16753594571479,-5.65034284936978,3.67049226493832e-07,2.39983917739304e-05,6.38019978488532,"No"
"MIR197",-0.726714586066947,6.2619699259344,-5.65014289505787,3.67337080304829e-07,2.39983917739304e-05,6.37945477866787,"No"
"STING1",0.515421137652626,5.34863996946292,5.64426547585736,3.75898414822694e-07,2.44501287609572e-05,6.35756003769303,"No"
"SULT1B1",-1.40935957245153,4.02972336007468,-5.64213093511432,3.79056174373671e-07,2.44501287609572e-05,6.34961021876983,"Downregulated"
"PSAPL1",-0.831171730427222,4.4439659310481,-5.64179878927856,3.79549885852699e-07,2.44501287609572e-05,6.3483732730441,"No"
"HEATR1",0.746389031507502,5.13631524393124,5.64139870377598,3.80145427282569e-07,2.44501287609572e-05,6.34688334446032,"No"
"MRAP2",-0.564048811876487,4.9199188789765,-5.63659864887781,3.87362760997924e-07,2.48181376679519e-05,6.32901050885524,"No"
"SRSF10",0.592727063305583,5.52614358236206,5.63131965424263,3.95456367217097e-07,2.52392421446173e-05,6.30936010636092,"No"
"LINC02011",-0.454902771456624,4.32615859025487,-5.62146822014331,4.11008935330649e-07,2.61313497045087e-05,6.27270553544722,"No"
"SOX21",-0.688970383619076,4.41911283096789,-5.6201329691563,4.13162814274918e-07,2.61680295422824e-05,6.26773904693344,"No"
"FBN1",1.68778260423377,6.86773157857222,5.61594807260076,4.19985811628273e-07,2.64990287382493e-05,6.25217577635465,"Upregulated"
"SLC9A3",-1.41900254830177,5.06083037229021,-5.61381703075635,4.23502817634709e-07,2.66197187720847e-05,6.24425208695371,"Downregulated"
"HNRNPH1",0.620046751825019,5.64176851241837,5.60949048792456,4.30732806612273e-07,2.69720007280153e-05,6.2281680969857,"No"
"DDX18",0.509221775258146,5.03056688062043,5.60668764155809,4.35481416547178e-07,2.71668369405409e-05,6.2177506666159,"No"
"RECQL",0.93437936898387,5.25896763375196,5.60425696573431,4.39641268243461e-07,2.73236224915056e-05,6.2087178943195,"No"
"HOMER2",-1.13637473874082,5.24149970106036,-5.60274208483842,4.42253628380068e-07,2.73834205572345e-05,6.2030890180636,"Downregulated"
"GPR119",-0.423005141445981,3.56434333785046,-5.60143856520461,4.44513752832272e-07,2.74210454070584e-05,6.19824590672339,"No"
"TDG",0.438814070507012,5.26109971929843,5.59887142224704,4.48998184516748e-07,2.75950958291515e-05,6.18870901244857,"No"
"IFITM3",0.828055979114987,9.25746636300983,5.59652878136018,4.5312936012107e-07,2.77462310031329e-05,6.18000741137723,"No"
"SLC7A6",0.645979864342111,4.95635081910805,5.59256711294381,4.60201100299023e-07,2.80756509498602e-05,6.16529479461269,"No"
"CCKAR",-1.90235767749962,4.44370250570834,-5.58215532494837,4.79309594913733e-07,2.91342982344267e-05,6.12664472636973,"Downregulated"
"ABCA1",0.904322416435573,5.71153524674952,5.57409389979332,4.94639968708396e-07,2.98952384478319e-05,6.09673617258377,"No"
"SUSD4",-0.387651316052761,3.64353532719834,-5.57368438386059,4.95431515798105e-07,2.98952384478319e-05,6.09521722340072,"No"
"BTD",-0.389371061216217,4.41580241887824,-5.56966899915918,5.03259248520163e-07,3.02575506157376e-05,6.08032562261669,"No"
"TMEM229A",-0.437643328446691,3.67098344624019,-5.56848900195501,5.05582669696171e-07,3.02875047687302e-05,6.07595013193951,"No"
"HTT-AS",-0.362871600221379,3.61864373847931,-5.56742638045481,5.07684025180527e-07,3.03039881793009e-05,6.07201014483942,"No"
"MMP14",1.25499478396663,7.05354258443894,5.56404837110892,5.14421464586832e-07,3.05485255346042e-05,6.05948685600705,"Upregulated"
"MIR4739",-0.571404649901233,3.87486139343592,-5.56331521882272,5.15895337294334e-07,3.05485255346042e-05,6.05676918187515,"No"
"NUP85",0.341570574122268,4.95768101729429,5.56261663745297,5.17303584140278e-07,3.05485255346042e-05,6.05417976940777,"No"
"TMPRSS2",-1.10983257653096,5.82306442103179,-5.55972647860204,5.23170140218531e-07,3.07281993574859e-05,6.04346806945706,"Downregulated"
"ASPN",2.10728464725695,6.63233255671401,5.55920454101225,5.24236558895008e-07,3.07281993574859e-05,6.04153383101745,"Upregulated"
"FUT11",0.606931673468864,5.1222548591576,5.55839178306312,5.25901447362059e-07,3.07281993574859e-05,6.03852196989357,"No"
"SFT2D2",0.722621008049548,5.88007171553226,5.55361499843387,5.35792281041399e-07,3.1196270567021e-05,6.02082352607765,"No"
"PTCRA",-0.301629474688337,4.53743650769858,-5.55158648109367,5.40047800603752e-07,3.12665423324011e-05,6.01330924331273,"No"
"ATP2A2",0.864900349740419,7.31886368127199,5.54854407220053,5.46492839511552e-07,3.12665423324011e-05,6.0020409348584,"No"
"PSMD13",0.64181296577355,5.89691471536207,5.54849890482568,5.46589090957006e-07,3.12665423324011e-05,6.00187366228129,"No"
"NSUN2",0.667291533506744,6.04420785805468,5.54755464634534,5.48605131464487e-07,3.12665423324011e-05,5.99837680777671,"No"
"CDK17",0.761805197035677,5.36153022800784,5.54729343468512,5.49164124865213e-07,3.12665423324011e-05,5.99740950350426,"No"
"MYOC",-0.912840800116242,4.24706931819119,-5.54623943712806,5.51425390120917e-07,3.12665423324011e-05,5.99350655741894,"No"
"SERHL",-0.237391906487951,3.58471815992876,-5.54576490844484,5.52446446211977e-07,3.12665423324011e-05,5.9917494635828,"No"
"ASAP1",0.786630981601773,5.67433409361846,5.54529486748053,5.53459683096291e-07,3.12665423324011e-05,5.99000903765224,"No"
"PKM",0.841914648796567,7.71276817346661,5.54506444465032,5.53957059523077e-07,3.12665423324011e-05,5.98915586689763,"No"
"HOXD12",-0.408471170921723,3.6321071924216,-5.54413434953303,5.5596918728286e-07,3.12737379449891e-05,5.98571219103517,"No"
"B4GALNT2",-0.873884433675701,4.06087312213741,-5.53327573764499,5.79999923054605e-07,3.2515265956649e-05,5.94552285529663,"No"
"HSPB2",-0.290924226511459,3.56919433782467,-5.52721379501195,5.93857627902381e-07,3.3101231174995e-05,5.92309849332587,"No"
"DDX5",0.881838640388475,8.3219646443455,5.5261747993487,5.96265326605053e-07,3.3101231174995e-05,5.91925588744171,"No"
"PGA4",-4.10855987178348,7.97829908475671,-5.52610106848323,5.96436550640202e-07,3.3101231174995e-05,5.91898321179749,"Downregulated"
"PGA3",-4.0118996472664,7.99963724601192,-5.51966637890175,6.11567871278271e-07,3.3794402948129e-05,5.8951909244176,"Downregulated"
"HAGH",-0.250750372123088,5.81792481147545,-5.51906567547327,6.129995954795e-07,3.3794402948129e-05,5.89297031093357,"No"
"ANAPC7",0.428450934653167,4.97076650984124,5.51806521553149,6.15391439023406e-07,3.38139256263391e-05,5.88927210798349,"No"
"SLC20A1",0.746512139489185,5.39818520028797,5.51401887076932,6.25159381265853e-07,3.42372764776422e-05,5.87431715532476,"No"
"DGKD",-0.666775225307803,5.26400592076711,-5.51316836544819,6.2723186291216e-07,3.42377813590933e-05,5.87117424293385,"No"
"STARD10",-0.66252614965206,5.93899632149749,-5.51165095287698,6.30946267833397e-07,3.43276143227127e-05,5.86556729512357,"No"
"LIMS1",0.43483208185803,5.46772008630368,5.50850636697165,6.38712888146055e-07,3.44479905027366e-05,5.85394953446643,"No"
"LTK",-0.31496392982425,4.19656496657818,-5.50779523707195,6.40482281853444e-07,3.44479905027366e-05,5.85132256508942,"No"
"PURB",0.685694455358219,4.89196920777338,5.50760936706842,6.40945548782926e-07,3.44479905027366e-05,5.85063596625315,"No"
"SEPTIN11",0.870262114973888,6.11636702419019,5.50740210606253,6.41462520510161e-07,3.44479905027366e-05,5.84987035914194,"No"
"SLC26A9",-1.403044730908,4.69627669927998,-5.50459156001303,6.48513565373528e-07,3.46604825936473e-05,5.83948939737567,"Downregulated"
"GALNT2",0.445439380293595,5.76617974281966,5.50416243393236,6.4959684745235e-07,3.46604825936473e-05,5.83790455074195,"No"
"PICALM",0.861681745632072,6.89431135300315,5.49807648039022,6.65153477420094e-07,3.53767846291956e-05,5.81543257872449,"No"
"EDC3",0.346047616766026,5.38948900824312,5.49637195607678,6.69575911687636e-07,3.5410226993599e-05,5.80914029639641,"No"
"CGB1",-0.400198301604397,3.87859658381162,-5.49618985196833,6.7005009497349e-07,3.5410226993599e-05,5.80846809617149,"No"
"THAP10",-0.341080181484165,3.86324168206372,-5.49535278767202,6.72233996563402e-07,3.54128601237241e-05,5.80537834415078,"No"
"SSBP3",-0.331967330684511,6.0311342106497,-5.49164410327612,6.81994620153036e-07,3.57060077431687e-05,5.79169092022352,"No"
"MIR4290",-0.508599559994876,3.76084878364618,-5.49160350638585,6.82102233010997e-07,3.57060077431687e-05,5.79154110959622,"No"
"PGA5",-4.04366791608477,8.00588535647459,-5.48993215131936,6.86547154520873e-07,3.58256713274194e-05,5.78537381332447,"Downregulated"
"MED27",0.467078780879545,5.00513504601359,5.48731229110159,6.93572080245467e-07,3.60145560588033e-05,5.77570786243367,"No"
"IFI16",1.30912588848556,7.13035547921775,5.48696540066198,6.94507529156144e-07,3.60145560588033e-05,5.77442813485273,"Upregulated"
"MIR4488",-0.540407624774997,4.57713936704456,-5.48393144685679,7.02742249089544e-07,3.6327431613399e-05,5.76323666629775,"No"
"FKBP14",0.777996318311345,4.49243954237843,5.48313515272663,7.04919427474658e-07,3.6327431613399e-05,5.76029970491469,"No"
"TGFBI",1.22260822357033,6.73231186570464,5.48215965847917,7.07595620753576e-07,3.63524511789004e-05,5.75670200686572,"Upregulated"
"HNRNPDL",0.715545334636188,7.25066854061697,5.48101137454073,7.10758675293786e-07,3.63711311392794e-05,5.75246733626509,"No"
"GARIN5A",-0.378648657522938,4.42659711788892,-5.48043815392571,7.12342872138472e-07,3.63711311392794e-05,5.75035351582627,"No"
"CACNA2D2",-0.323274288971825,4.05741291258942,-5.47877003298639,7.16972834658713e-07,3.64952368660328e-05,5.74420256168716,"No"
"PON2",1.14690407352321,6.46688737017026,5.47637802599924,7.23663752143683e-07,3.67231691225452e-05,5.73538353664765,"Upregulated"
"OLFML2B",1.61752523529575,5.82570495908502,5.47485685995593,7.27950707678944e-07,3.68280915951963e-05,5.72977589928512,"Upregulated"
"EEIG2",0.861990649149329,5.91513679190895,5.47166777135392,7.37019561844557e-07,3.71735641618498e-05,5.71802140955328,"No"
"HMGN2",0.510824904865522,6.38046216571437,5.46594104468467,7.53584895710285e-07,3.78835561077124e-05,5.69691967062636,"No"
"NOTCH3",0.744177500672295,5.8072470581829,5.46523170495954,7.55662111103579e-07,3.78835561077124e-05,5.6943064543513,"No"
"SLC2A12",-1.42012165302462,4.36968040339388,-5.46053244098194,7.69566467170501e-07,3.84644155308051e-05,5.67699735390564,"Downregulated"
"NOP56",0.660388552002611,6.34962202301971,5.45668093119411,7.81150081435024e-07,3.89261394934918e-05,5.66281479462479,"No"
"ZNF57",-0.473578104922953,4.72248386619392,-5.45568426791613,7.84175456164304e-07,3.89599027532648e-05,5.65914532514199,"No"
"CLCNKB",-0.312320485958517,4.12201823244285,-5.45437186330205,7.88176871478486e-07,3.90418119561612e-05,5.65431373850529,"No"
"ESYT1",0.668618597724127,5.88468608709938,5.45129557908119,7.97635182319414e-07,3.93927327839534e-05,5.64299009815281,"No"
"ITPKA",-0.372435507015418,4.69804670650927,-5.44953112545937,8.03110498130211e-07,3.95355631519036e-05,5.63649626804128,"No"
"SMIM22",-0.264068189034115,4.02201317910468,-5.4482467137019,8.07119444816771e-07,3.95355631519036e-05,5.6317696394985,"No"
"BICD1",0.344758950500945,4.22877154041693,5.44806927573488,8.07674816710578e-07,3.95355631519036e-05,5.63111670007048,"No"
"PEA15",0.856931383301172,7.68080878709044,5.44723214155868,8.10300084147175e-07,3.95474105774654e-05,5.62803630138139,"No"
"ZNHIT6",0.597544410497719,4.81801587544051,5.44396316623153,8.20632357462698e-07,3.99342326678476e-05,5.6160090932135,"No"
"PODXL",0.537856365000348,6.16108143760957,5.43859256483691,8.37889576802085e-07,4.05866125318067e-05,5.5962552136047,"No"
"SACS-AS1",-0.384353371576686,3.8057672494845,-5.43827219797279,8.38930221671067e-07,4.05866125318067e-05,5.59507707760039,"No"
"TUBA1B",0.831487985209591,9.20870096838752,5.43015213457434,8.6573559345688e-07,4.17616756913473e-05,5.5652242261888,"No"
"EIF4A3",0.623715727085815,6.82113386853941,5.42732823797582,8.75253842048097e-07,4.19049007237402e-05,5.55484613843067,"No"
"GBA1LP",0.354742235532888,5.12155432285109,5.42728484074271,8.75400917967045e-07,4.19049007237402e-05,5.55468666470658,"No"
"PTPRT",-0.251785764677034,3.75579749267562,-5.42702542058852,8.76280616556456e-07,4.19049007237402e-05,5.55373337165471,"No"
"CA9",-1.44709353673671,5.03868593315026,-5.4249864915366,8.83225029876869e-07,4.21156211085539e-05,5.54624147871449,"Downregulated"
"PNPLA7",-0.298463084071774,4.77097983988517,-5.42270473004299,8.91060761087064e-07,4.23675136661282e-05,5.53785852444837,"No"
"RAB17",-0.361281606434211,4.51425173674246,-5.4204360316258,8.9891946911161e-07,4.26190562012516e-05,5.52952482953136,"No"
"NCK1",0.42554190222319,4.53055440355822,5.41893200085297,9.04166957853361e-07,4.26293770326593e-05,5.52400071411338,"No"
