"","GSM2595136","GSM2595137","GSM2595138","GSM2595139","GSM2595140","GSM2595141","GSM2595142","GSM2595143"
"PACRG-AS1",6.00980422872127,6.00980422872127,5.75744758855971,5.75744758855971,5.88603301868135,5.88603301868135,5.37950804579481,5.37950804579481
"LOC102723701",6.22031303399985,6.22031303399985,6.28752539660693,6.28752539660693,6.6637345287708,6.6637345287708,6.1729941815862,6.1729941815862
"FAM41AY1",6.72138100467764,6.72138100467764,6.59691776438546,6.59691776438546,6.86604913195165,6.86604913195165,6.08828115983834,6.08828115983834
"STAU2-AS1",5.55775116428744,5.55775116428744,5.75785503621734,5.75785503621734,6.06973155344949,6.06973155344949,5.7628145557259,5.7628145557259
"KIAA1755",6.39286500012258,6.39286500012258,6.28999439526751,6.28999439526751,6.30114827422425,6.30114827422425,6.05780426570803,6.05780426570803
"LINC00880",5.89797547379913,5.89797547379913,5.81688053830235,5.81688053830235,6.32123335953147,6.32123335953147,6.13706319230523,6.13706319230523
"SOHLH1",6.98991260375107,6.98991260375107,6.93088249837911,6.93088249837911,7.01928253291758,7.01928253291758,6.68170729984173,6.68170729984173
"LINC01222",6.46758447906151,6.46758447906151,6.28174113608443,6.28174113608443,6.26731734210778,6.26731734210778,6.33972753372058,6.33972753372058
"CLMAT3",6.03111156504896,6.03111156504896,5.9391749699797,5.9391749699797,6.19808121261404,6.19808121261404,5.75230662756143,5.75230662756143
"PDXP-DT",6.76537385046917,6.76537385046917,6.72917176277777,6.72917176277777,6.82601763018428,6.82601763018428,6.89941552517788,6.89941552517788
"CIBAR1-DT",6.44939127794441,6.44939127794441,6.49830409491777,6.49830409491777,6.26740538109105,6.26740538109105,6.24825368508608,6.24825368508608
"MED15P9",6.89673313348046,6.89673313348046,6.61137784673871,6.61137784673871,6.50787752798072,6.50787752798072,6.56128320107175,6.56128320107175
"MARCHF10-DT",6.37481727258293,6.37481727258293,6.17922787870909,6.17922787870909,6.55802913105678,6.55802913105678,5.95535523596447,5.95535523596447
"LINC02493",6.31387510317582,6.31387510317582,6.30509768062333,6.30509768062333,6.44025438733955,6.44025438733955,5.93772555304895,5.93772555304895
"DTD1-AS1",5.9336809495865,5.9336809495865,5.81196777787377,5.81196777787377,5.95367517872431,5.95367517872431,5.93780160381939,5.93780160381939
"CTU2",7.29897922578119,7.29897922578119,7.04425712810822,7.04425712810822,7.31845846299186,7.31845846299186,7.14117277909984,7.14117277909984
"BEND7",6.24592954074987,6.24592954074987,6.61628155544134,6.61628155544134,6.39791210191603,6.39791210191603,6.69353556186251,6.69353556186251
"LINC01566",6.05997763600001,6.05997763600001,5.97956327531169,5.97956327531169,6.32799014838789,6.32799014838789,5.88333625303987,5.88333625303987
"OGFRP1",7.48188507874707,7.48188507874707,7.60415450923597,7.60415450923597,7.7489050347043,7.7489050347043,7.61177970988401,7.61177970988401
"FZD4-DT",5.64342099929274,5.64342099929274,5.9944461215658,5.9944461215658,6.0034524203908,6.0034524203908,5.92918393060811,5.92918393060811
"FGD5-AS1",8.92771724599281,8.92771724599281,9.01402553259313,9.01402553259313,8.80319108661396,8.80319108661396,8.85806535363548,8.85806535363548
"LINC02043",6.35657832383635,6.35657832383635,6.44548397154781,6.44548397154781,6.37492804712081,6.37492804712081,6.23625372066495,6.23625372066495
"SLC8A1",6.99114308050745,6.99114308050745,7.353529378143,7.353529378143,6.99159453804614,6.99159453804614,6.50992839740931,6.50992839740931
"DNAH6",6.66388940835177,6.66388940835177,6.44622636808236,6.44622636808236,6.85912573997757,6.85912573997757,6.55305904719504,6.55305904719504
"LINGO1-AS2",6.77563247093891,6.77563247093891,6.49356843446999,6.49356843446999,6.82439107530448,6.82439107530448,6.3576512639962,6.3576512639962
"TAL1",6.94720142136181,6.94720142136181,6.9839585995485,6.9839585995485,7.157550496976,7.157550496976,6.88435195423214,6.88435195423214
"PSMG3-AS1",7.20941002765031,7.20941002765031,7.29236642712544,7.29236642712544,7.07924383574475,7.07924383574475,6.59623128291435,6.59623128291435
"LINC02487",6.49430896154004,6.49430896154004,6.25977708926003,6.25977708926003,6.50285637934085,6.50285637934085,6.51211940734562,6.51211940734562
"MUC4",6.14980219245112,6.14980219245112,6.09383492991427,6.09383492991427,6.15463799564593,6.15463799564593,6.2216300424351,6.2216300424351
"NUDT17",7.07792323852879,7.07792323852879,6.89554886489609,6.89554886489609,6.84508139469033,6.84508139469033,7.02974431076109,7.02974431076109
"LY6E-DT",6.56538434373407,6.56538434373407,6.52180481187195,6.52180481187195,6.58203351000066,6.58203351000066,6.23549258147089,6.23549258147089
"SIGLEC16",5.88333625303987,5.88333625303987,5.96596548406677,5.96596548406677,6.04237904671716,6.04237904671716,6.05607192099816,6.05607192099816
"HS3ST3B1",7.24841015021798,7.24841015021798,7.52191510256223,7.52191510256223,8.14831757651013,8.14831757651013,8.13393710853294,8.13393710853294
"ANKUB1",6.38622319425002,6.38622319425002,6.42270189786826,6.42270189786826,6.64992992088827,6.64992992088827,6.54929134051438,6.54929134051438
"CHFR",7.58806650607298,7.58806650607298,7.4537400343085,7.4537400343085,7.65591106412516,7.65591106412516,7.3706094053633,7.3706094053633
"ERVK13-1",5.8959287052887,5.8959287052887,6.07127694651237,6.07127694651237,6.30750561615044,6.30750561615044,5.79331794490374,5.79331794490374
"COQ10B",7.93176864612101,7.93176864612101,8.2832103833857,8.2832103833857,8.26080790694462,8.26080790694462,8.16667881596036,8.16667881596036
"CSPG4P5",6.14874150661151,6.14874150661151,6.06608272422107,6.06608272422107,5.93093619137731,5.93093619137731,5.90871332025378,5.90871332025378
"C1orf167",6.99254610867718,6.99254610867718,6.89009303927116,6.89009303927116,7.30445725960772,7.30445725960772,6.88904099690312,6.88904099690312
"MYOZ3",6.927355428113,6.927355428113,6.93855458419264,6.93855458419264,7.13180977816358,7.13180977816358,7.01314083851989,7.01314083851989
"LOC100506730",6.87911396501513,6.87911396501513,7.11675029471772,7.11675029471772,6.90887505005288,6.90887505005288,7.04956385499772,7.04956385499772
"LOC100130987",8.76917026325401,8.76917026325401,8.49947130285249,8.49947130285249,8.61404496032147,8.61404496032147,7.89318993794204,7.89318993794204
"CCND3",8.20610527086643,8.20610527086643,8.14884206407752,8.14884206407752,8.36205688040214,8.36205688040214,7.69640225843898,7.69640225843898
"LINC00163",5.87783673105028,5.87783673105028,6.20721126153607,6.20721126153607,6.25069237669385,6.25069237669385,6.25556371417904,6.25556371417904
"ZNF91",6.36658209026365,6.36658209026365,6.21783051556564,6.21783051556564,6.26421605583218,6.26421605583218,6.02878689100229,6.02878689100229
"LINC00424",6.95772713367542,6.95772713367542,7.08323176339506,7.08323176339506,7.11278964926653,7.11278964926653,6.66113017728937,6.66113017728937
"LINC00951",7.04624174006397,7.04624174006397,7.12726526507348,7.12726526507348,7.0109252682327,7.0109252682327,6.50029666802759,6.50029666802759
"PDE5A",7.1274251953263,7.1274251953263,6.9959332810186,6.9959332810186,6.63229054440106,6.63229054440106,7.19006379156922,7.19006379156922
"SGSM1",6.09436430330359,6.09436430330359,6.17165455231416,6.17165455231416,6.36057317886922,6.36057317886922,6.07396668506269,6.07396668506269
"STK35",7.96771358138269,7.96771358138269,8.07293596965589,8.07293596965589,8.12822953857875,8.12822953857875,7.78347917235458,7.78347917235458
"NLRP1",6.66057699359986,6.66057699359986,6.28689889268796,6.28689889268796,6.35221851239781,6.35221851239781,6.41107938580379,6.41107938580379
"LOXL2-AS1",5.79263161384366,5.79263161384366,5.76141079861623,5.76141079861623,5.94610720483314,5.94610720483314,5.73406443423746,5.73406443423746
"ARHGEF7",7.19963896238998,7.19963896238998,7.04288058664596,7.04288058664596,7.1098817534591,7.1098817534591,6.9189349172923,6.9189349172923
"FAM169BP",5.63093055515777,5.63093055515777,5.74329602717776,5.74329602717776,6.00906784078859,6.00906784078859,5.87687400286879,5.87687400286879
"PROM2",7.38840801174161,7.38840801174161,7.28814295278495,7.28814295278495,7.42595550053606,7.42595550053606,7.3011531496923,7.3011531496923
"MRPL23",8.37859358102611,8.37859358102611,8.08958705520845,8.08958705520845,8.32893200912794,8.32893200912794,8.13000989572656,8.13000989572656
"SLC8A3",6.06435280019116,6.06435280019116,5.88257497914396,5.88257497914396,6.08154206146527,6.08154206146527,5.82063444687937,5.82063444687937
"LOC101926984",6.41730856859573,6.41730856859573,6.67481163796942,6.67481163796942,6.71093401847784,6.71093401847784,6.44981594958117,6.44981594958117
"MYLK3",6.0166714276429,6.0166714276429,6.07099225573687,6.07099225573687,6.2093314092546,6.2093314092546,6.12212053676273,6.12212053676273
"SPOCD1",8.10550073223861,8.10550073223861,7.94053126956045,7.94053126956045,7.61276178334633,7.61276178334633,7.73253727847806,7.73253727847806
"STK24",9.07023415015361,9.07023415015361,9.1352553676707,9.1352553676707,9.21017088818903,9.21017088818903,9.04229945112862,9.04229945112862
"LOC654780",6.50645371236703,6.50645371236703,6.560518153953,6.560518153953,6.60210703641978,6.60210703641978,6.66249549425122,6.66249549425122
"UNK",7.3659886692232,7.3659886692232,7.39576438067222,7.39576438067222,7.68114973081892,7.68114973081892,7.56479785823061,7.56479785823061
"LARGE-AS1",6.56033456181647,6.56033456181647,6.45318516851268,6.45318516851268,6.62759166501401,6.62759166501401,6.26501373669585,6.26501373669585
"CNDP2",8.07492151119889,8.07492151119889,7.8375188487169,7.8375188487169,8.04132382925273,8.04132382925273,8.04851316277288,8.04851316277288
"WARS2-AS1",6.94833929180017,6.94833929180017,7.20789888083312,7.20789888083312,6.98576289425959,6.98576289425959,7.87497553027207,7.87497553027207
"LOC101927623",6.26287589844309,6.26287589844309,6.30420747427678,6.30420747427678,6.27324542084921,6.27324542084921,6.1520584025694,6.1520584025694
"PIEZO2",6.58114692033391,6.58114692033391,6.58114692033391,6.58114692033391,6.51104734751524,6.51104734751524,6.28267579486203,6.28267579486203
"LOC339539",6.37994634731236,6.37994634731236,6.21747227332561,6.21747227332561,6.26451440851351,6.26451440851351,6.31596143948908,6.31596143948908
"LINC01343",6.65325116893995,6.65325116893995,6.54131063231262,6.54131063231262,6.6827025479576,6.6827025479576,6.17948363128872,6.17948363128872
"LINC01271",5.85768128982428,5.85768128982428,5.7651501003872,5.7651501003872,5.85768128982428,5.85768128982428,5.84306363017681,5.84306363017681
"HCN1",6.02275445454059,6.02275445454059,5.97731308436658,5.97731308436658,6.17225866938426,6.17225866938426,6.16638910362802,6.16638910362802
"LINC01756",6.83771493314548,6.83771493314548,6.76501055733607,6.76501055733607,7.28890542157087,7.28890542157087,6.62813415458551,6.62813415458551
"LINC01121",6.88082694631361,6.88082694631361,6.78343797702815,6.78343797702815,6.92371955921335,6.92371955921335,6.82337478268924,6.82337478268924
"LINC02709",6.10025071637891,6.10025071637891,7.04868012796084,7.04868012796084,6.58035638171889,6.58035638171889,7.0045614057184,7.0045614057184
"LOC285191",6.07161134408983,6.07161134408983,6.01163356192989,6.01163356192989,6.33635249635733,6.33635249635733,6.32031071432306,6.32031071432306
"ZSCAN1",5.7303013854992,5.7303013854992,5.72228738546502,5.72228738546502,6.05804755416836,6.05804755416836,5.37703544760209,5.37703544760209
"LINC02806",6.2667735072141,6.2667735072141,5.69797938365782,5.69797938365782,5.70449163635151,5.70449163635151,6.34149243457203,6.34149243457203
"FAAP20",7.30890297200084,7.30890297200084,7.18609012660492,7.18609012660492,7.29395533375421,7.29395533375421,7.36952365697192,7.36952365697192
"GCSIR",5.96185864467211,5.96185864467211,5.76570761941884,5.76570761941884,5.71895866057469,5.71895866057469,5.74729317523182,5.74729317523182
"FOXN4",6.65773539451636,6.65773539451636,6.5814970901471,6.5814970901471,6.85539737381722,6.85539737381722,6.44873988212557,6.44873988212557
"LINC02481",6.92177428418703,6.92177428418703,6.89266521795805,6.89266521795805,7.01825420910427,7.01825420910427,6.66130595940824,6.66130595940824
"LINC01533",6.41701526118412,6.41701526118412,6.20656390826155,6.20656390826155,6.14842353183839,6.14842353183839,5.90534111581873,5.90534111581873
"MDS2",6.23089173412386,6.23089173412386,6.04639144829495,6.04639144829495,6.45579300517214,6.45579300517214,6.38688175665451,6.38688175665451
"LINC00092",6.20163407735375,6.20163407735375,6.288402240723,6.288402240723,6.31210716907695,6.31210716907695,6.04859503121495,6.04859503121495
"LINC01751",6.46746976949169,6.46746976949169,6.43943613350846,6.43943613350846,6.53206359060535,6.53206359060535,6.2302293675343,6.2302293675343
"WWTR1-AS1",5.84378621074743,5.84378621074743,5.82206705789127,5.82206705789127,5.92955786901183,5.92955786901183,5.73483101299195,5.73483101299195
"SPATA13",6.29254828324516,6.29254828324516,6.20174950757441,6.20174950757441,6.16087688537139,6.16087688537139,6.08115249599395,6.08115249599395
"LOC101928277",6.30639266553987,6.30639266553987,6.33955297459795,6.33955297459795,6.55326345039799,6.55326345039799,6.14780476146473,6.14780476146473
"LINC02579",6.01124736865372,6.01124736865372,6.09652537582228,6.09652537582228,6.2583108370437,6.2583108370437,5.97610226995764,5.97610226995764
"CIMIP2A",6.23660319754367,6.23660319754367,6.32248572240589,6.32248572240589,6.34232197608097,6.34232197608097,6.35130730692613,6.35130730692613
"LINC01342",6.60277824494989,6.60277824494989,6.4339041013219,6.4339041013219,6.74119142300441,6.74119142300441,6.37359553644573,6.37359553644573
"DDX6",7.76598856138127,7.76598856138127,8.08450676885865,8.08450676885865,8.09306391063162,8.09306391063162,8.01441567200031,8.01441567200031
"LOC339666",5.99679433121111,5.99679433121111,6.32488713639402,6.32488713639402,6.13061732271268,6.13061732271268,6.10084990927642,6.10084990927642
"EP400P1",6.3066523499031,6.3066523499031,6.25294299627281,6.25294299627281,6.29686208200987,6.29686208200987,5.97247115390967,5.97247115390967
"LINC01231",6.26335043600539,6.26335043600539,6.27110282950808,6.27110282950808,6.63366245258636,6.63366245258636,6.0488534035476,6.0488534035476
"LINC01648",6.65294836662213,6.65294836662213,6.66361827210616,6.66361827210616,6.72494745552338,6.72494745552338,6.43010022902872,6.43010022902872
"TNRC18",7.22803105997402,7.22803105997402,7.25398736131172,7.25398736131172,7.35437533350066,7.35437533350066,7.25408852649777,7.25408852649777
"SH3PXD2B",8.3623543768191,8.3623543768191,8.10428841892675,8.10428841892675,8.26536025599136,8.26536025599136,7.91963967577294,7.91963967577294
"LINC00905",5.86292795275143,5.86292795275143,5.87991074003017,5.87991074003017,5.97394062479947,5.97394062479947,5.94896559724874,5.94896559724874
"LINC03019",5.8358840808843,5.8358840808843,5.77488816483736,5.77488816483736,6.09550241932172,6.09550241932172,5.83617512473717,5.83617512473717
"SRRM2-AS1",6.18330684635759,6.18330684635759,6.22834681934405,6.22834681934405,6.57046294305792,6.57046294305792,6.02277873163898,6.02277873163898
"LOC101928160",5.93018334647378,5.93018334647378,6.10478723768915,6.10478723768915,6.09363206270449,6.09363206270449,5.66683622749348,5.66683622749348
"WDFY3-AS2",6.58212480938539,6.58212480938539,6.96476440722511,6.96476440722511,6.20296727224452,6.20296727224452,6.59292307923675,6.59292307923675
"HBB",6.44977474953146,6.44977474953146,6.42709736476821,6.42709736476821,6.47793452245278,6.47793452245278,6.3048720964726,6.3048720964726
"ERLNC1",6.63308582290376,6.63308582290376,6.63717978903725,6.63717978903725,6.7149136634546,6.7149136634546,6.5887519040469,6.5887519040469
"EPIC1",6.05339207964916,6.05339207964916,5.90610420660862,5.90610420660862,6.08714424227415,6.08714424227415,5.64028169724255,5.64028169724255
"GPD1",6.05127690445839,6.05127690445839,5.95592395979378,5.95592395979378,6.0639644099156,6.0639644099156,5.88947603612123,5.88947603612123
"LOC338694",5.70499850454367,5.70499850454367,5.80297288210649,5.80297288210649,6.02233429774288,6.02233429774288,5.55939178723901,5.55939178723901
"LINC02910",5.96296141078078,5.96296141078078,6.15061560265789,6.15061560265789,6.60624229471215,6.60624229471215,6.18860348070261,6.18860348070261
"ADAMTSL4-AS2",6.54160360370081,6.54160360370081,6.47124519234723,6.47124519234723,6.57432144315657,6.57432144315657,6.3376552419703,6.3376552419703
"LINC01743",6.59619722781108,6.59619722781108,6.29749818993101,6.29749818993101,6.58982024971638,6.58982024971638,6.20583013866068,6.20583013866068
"LOC101928894",6.00093042086091,6.00093042086091,6.23863712017413,6.23863712017413,6.45757506476823,6.45757506476823,6.09333924199441,6.09333924199441
"LOC101926948",6.12399257960653,6.12399257960653,5.93875200776872,5.93875200776872,6.09360505044612,6.09360505044612,5.94248937352791,5.94248937352791
