"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"FGD5-AS1",-0.140243169168254,8.90074980470884,-3.1543503494222,0.0142221265286906,0.106873222932432,-3.47185870901994,"Not Significant"
"TESC",0.222871932967951,6.43666076648725,3.15421243908835,0.0142250174271054,0.106873222932432,-3.47206925920918,"Not Significant"
"SMAD4",-0.257860547511353,8.17452319166291,-3.15414829810538,0.0142263621716471,0.106873222932432,-3.47216718486618,"Not Significant"
"EIF3J-DT",0.134995337739265,7.42542732102283,3.15260757942753,0.014258704331065,0.107064391128036,-3.4745195273201,"Not Significant"
"PREP",-0.163848628161356,8.29125821000573,-3.15179792086029,0.0142757314201838,0.107140433780867,-3.47575576784032,"Not Significant"
"RRP9",0.175394472103701,7.74795527453895,3.15059432705937,0.0143010825708306,0.107252526315319,-3.47759358115145,"Not Significant"
"PPP1R12C",0.16173803927221,7.58417838019922,3.15012051021083,0.0143110755297655,0.107252526315319,-3.4783170984411,"Not Significant"
"TAF6L",-0.148879345539344,6.26976891428219,-3.14983487697943,0.0143171031871505,0.107252526315319,-3.47875326746343,"Not Significant"
"MAD1L1",-0.371570802518567,8.47090063269673,-3.14977840843485,0.0143182951475822,0.107252526315319,-3.47883949701599,"Not Significant"
"TM7SF3",0.664538430319684,8.44260030542563,3.14604585884352,0.0143973156690365,0.107792438625265,-3.48453973880047,"Not Significant"
"PER3",0.156830106434177,6.94139683166505,3.14473341150195,0.0144252101321002,0.107910618415335,-3.48654430411578,"Not Significant"
"REEP6",-0.21886818793256,6.63354874012951,-3.14464932554698,0.0144269992162696,0.107910618415335,-3.48667273685789,"Not Significant"
"YAE1",0.343017920742387,9.2657047171446,3.14390216307632,0.0144429067518507,0.10796934643793,-3.48781397334359,"Not Significant"
"IPW",0.381652339753664,8.34985099903663,3.14362759062716,0.0144487572062093,0.10796934643793,-3.48823337269586,"Not Significant"
"TP53BP2",0.198644048762628,8.73839363281123,3.1432794915919,0.0144561779185497,0.107972838248792,-3.48876508881697,"Not Significant"
"SMCR8",0.114326547808663,7.75262221668867,3.14132743247564,0.0144978660260515,0.108232145986792,-3.49174698746016,"Not Significant"
"LOC105369957",-0.189866007558844,7.18880208900008,-3.13994365207333,0.0145274946968171,0.108401219438816,-3.49386096429476,"Not Significant"
"BUD13",-0.309937669214998,7.76634794426085,-3.13936067398722,0.0145399961637924,0.108419745845992,-3.49475160956406,"Not Significant"
"ZP1",0.33055238089621,5.66418742775576,3.13917678066634,0.0145439419498455,0.108419745845992,-3.49503255765069,"Not Significant"
"ULK4",0.367823374593757,5.84709169118934,3.13836726318329,0.0145613251268304,0.108497244035231,-3.49626934824755,"Not Significant"
"MTFMT",0.115951233860407,8.88426606241766,3.13789092873127,0.0145715639237127,0.108521460243363,-3.49699711905908,"Not Significant"
"RBBP4",-0.148320383366948,8.02336484748121,-3.13635525528614,0.0146046248539817,0.108672109404386,-3.49934351525158,"Not Significant"
"BAALC-AS2",0.255140828644157,6.03954438332351,3.13630124550744,0.0146057890473309,0.108672109404386,-3.49942604119842,"Not Significant"
"RHPN2",-0.987659407939329,5.97856907312551,-3.1356632361322,0.0146195488879551,0.108722392304678,-3.50040092303749,"Not Significant"
"FOXP1-IT1",0.22058763001238,6.2147799978148,3.1338620889933,0.0146584676563465,0.108959638950574,-3.50315323746212,"Not Significant"
"TNKS",-0.175470854777382,8.86618474841219,-3.13306489752342,0.0146757280075397,0.109035743780419,-3.50437148891497,"Not Significant"
"EVI2A",0.717120366045124,7.00101511361608,3.13236473879472,0.0146909051152238,0.109096305418075,-3.50544149298947,"Not Significant"
"PIK3CD",0.278261386843525,7.00661085055753,3.13012549184617,0.0147395555959141,0.109405267348639,-3.50886380468651,"Not Significant"
"KIAA1671",0.487370789434596,8.53867767087494,3.12844667377721,0.0147761413177287,0.109624425409313,-3.51142982016294,"Not Significant"
"CCDC40",0.158590951230552,6.226547250602,3.12683081115767,0.0148114454022798,0.109779787788772,-3.51389979177255,"Not Significant"
"TBXA2R",-0.197374530813137,7.75724646723798,-3.12674023810223,0.0148134269095643,0.109779787788772,-3.51403824498127,"Not Significant"
"TRAF3",-0.26354615895147,8.28148152882679,-3.12651792169253,0.0148182918086854,0.109779787788772,-3.51437808814989,"Not Significant"
"YAF2",-0.292434536555269,8.00087985615981,-3.12529964665573,0.014844980926793,0.109896546344938,-3.51624045935864,"Not Significant"
"CCZ1",0.174718684438494,9.11641304561289,3.12515255465172,0.0148482067382586,0.109896546344938,-3.51646532500373,"Not Significant"
"FBXW10B",-0.184551201402448,5.75247103435572,-3.12372889411685,0.0148794665913352,0.110075444130659,-3.51864180950522,"Not Significant"
"CLCN6",0.255791759420711,7.59303529788281,3.12277578429934,0.0149004330991638,0.110178059601817,-3.5200989950934,"Not Significant"
"SLC4A3",0.301361889600749,6.42946689354847,3.12187455264953,0.0149202870019834,0.11019821025617,-3.5214769217482,"Not Significant"
"FLJ12825",0.234565330129058,6.35801777756576,3.12168624451457,0.0149244388983626,0.11019821025617,-3.52176483997442,"Not Significant"
"MSRB3",-0.23240147441744,9.5679169787521,-3.12168580950556,0.0149244484910307,0.11019821025617,-3.5217655050946,"Not Significant"
"SMAGP",-0.951735646910851,9.57877640946117,-3.12033744020524,0.0149542134777882,0.110309990253354,-3.52382719620139,"Not Significant"
"H1-0",-0.112815441129893,9.40477496713446,-3.12029940233733,0.0149550540619807,0.110309990253354,-3.52388535884222,"Not Significant"
"MYOM2",0.204556132802391,6.93474241111888,3.11958031943973,0.0149709541591602,0.110309990253354,-3.52498490664278,"Not Significant"
"CDKN2B",0.353438899578597,9.30990635422774,3.11914554965864,0.0149805762602337,0.110309990253354,-3.52564972878234,"Not Significant"
"ATP5MK",0.221363993883749,13.8549450695773,3.11910088187437,0.0149815651933427,0.110309990253354,-3.52571803261709,"Not Significant"
"CLCN7",0.144140444712663,8.50576557734092,3.11907172260066,0.0149822108091399,0.110309990253354,-3.52576262165281,"Not Significant"
"CMTM3",-0.367693610907972,8.98966180073897,-3.11771637568388,0.0150122518992809,0.110478790280584,-3.52783521921366,"Not Significant"
"KDM1B",-0.260054151680992,7.74648305635704,-3.11687057588894,0.0150310310659806,0.110529491606553,-3.52912867900415,"Not Significant"
"LIF-AS2",0.312322287109726,6.53452695035543,3.11629813862145,0.0150437548339031,0.110529491606553,-3.53000411956117,"Not Significant"
"GADD45A",0.49700892543008,11.6282721229571,3.11626097195228,0.0150445813425649,0.110529491606553,-3.53006096009666,"Not Significant"
"MARCHF5",0.243766055606873,8.73377079956673,3.11580647963769,0.0150546921635144,0.110529491606553,-3.53075604155205,"Not Significant"
"DPYSL3",-1.19598379751347,8.44903109610778,-3.11572779548393,0.0150564433293357,0.110529491606553,-3.53087637918518,"Not Significant"
"TSPYL5",0.288902139759362,9.51022974885148,3.11548492874492,0.0150618498351022,0.110529491606553,-3.53124781626782,"Not Significant"
"RNF169",0.252666908156423,8.32322085737802,3.11411067137091,0.015092480972708,0.110676150753239,-3.53334966046552,"Not Significant"
"LINC01620",0.157801506820069,6.1091038757204,3.11394894158379,0.0150960901143328,0.110676150753239,-3.53359702469786,"Not Significant"
"GAS2L2",0.133903622612228,7.06779657345062,3.11136003721676,0.0151539875825069,0.111048192157229,-3.53755696544155,"Not Significant"
"NKX2-8",0.175811352879564,6.33235747880321,3.11030603131683,0.0151776259378655,0.111168950737347,-3.53916928003813,"Not Significant"
"EPS8L1",0.125327618974668,6.30123269925753,3.10989177561403,0.0151869271340043,0.111184632030561,-3.53980298765865,"Not Significant"
"SLC25A35",-0.150657709783419,6.46301869115501,-3.10922372730318,0.0152019393192394,0.111242089419957,-3.54082495820666,"Not Significant"
"JAZF1",-0.200999992864276,8.46761669554588,-3.1082268646211,0.0152243695642367,0.111353749690752,-3.54234999852343,"Not Significant"
"DCK",-0.303969606491879,8.9337519247426,-3.10783160083762,0.0152332729688066,0.111366413681558,-3.54295470682681,"Not Significant"
"CDPF1",0.157248425331995,7.13496768398141,3.10727217786009,0.0152458834604262,0.111406154528705,-3.54381057732824,"Not Significant"
"KREMEN2",0.130572026421772,7.42628235801374,3.10661154138457,0.0152607896481089,0.111462625426075,-3.54482132232907,"Not Significant"
"IKBKB",-0.137708640894162,7.92943956721191,-3.10429511930156,0.0153131771966412,0.111766762103396,-3.54836557146472,"Not Significant"
"GAB1",-0.191205561556344,6.31597443717409,-3.10389744012328,0.0153221900083834,0.111766762103396,-3.54897407681422,"Not Significant"
"TMSB4X",0.1555110599455,14.4111758297111,3.10381657080191,0.0153240234748925,0.111766762103396,-3.54909781955924,"Not Significant"
"GYS1",-0.229229639168336,9.52916085870139,-3.10294404629777,0.0153438200055524,0.111858608941886,-3.55043294581341,"Not Significant"
"LINC00513",-0.440004355507203,6.38959798264882,-3.10178888671459,0.0153700705805664,0.11199739839279,-3.5522006324664,"Not Significant"
"PDE1B",0.123545911795303,6.59315057296632,3.1008869370487,0.0153905998947504,0.1120943879764,-3.5535809036549,"Not Significant"
"FLJ46875",0.237234365913153,6.55111591050931,3.09978692171601,0.0154156764344415,0.112224389908114,-3.55526434944352,"Not Significant"
"DGKQ",-0.191590104884353,7.41059781739239,-3.09912487269088,0.0154307895716582,0.1122817715411,-3.55627757608785,"Not Significant"
"HNRNPLL",0.145277045344709,8.47234015466709,3.09846120158066,0.015445955379226,0.11231510699477,-3.55729331343611,"Not Significant"
"CHROMR",-0.20836725930979,6.11537121266231,-3.09797294861321,0.0154571226467706,0.11231510699477,-3.55804059430213,"Not Significant"
"MRAP",0.155746859537603,5.72712785781171,3.09729562604975,0.01547262835532,0.11231510699477,-3.55907727517645,"Not Significant"
"HPX",0.184359006717596,6.92448648224325,3.09728882510929,0.0154727841297975,0.11231510699477,-3.5590876845529,"Not Significant"
"ZNF365",-0.680778201249167,7.13171031042937,-3.09715286631081,0.015475898590905,0.11231510699477,-3.55929578085054,"Not Significant"
"GPC2",0.125690300169611,6.71455936122575,3.09702757578242,0.0154787692535296,0.11231510699477,-3.55948754951427,"Not Significant"
"JAM3",-0.208765125719113,8.09130965822078,-3.09645320179687,0.0154919365079303,0.112315288836232,-3.5603666944817,"Not Significant"
"MROH2B",0.27208932072171,5.97755396192494,3.09639547682906,0.0154932604770227,0.112315288836232,-3.56045505029908,"Not Significant"
"DDX19A",0.160824228826415,8.64506318434815,3.09536635684619,0.0155168841622487,0.112398728204729,-3.56203029228244,"Not Significant"
"CEP131",-0.30553523960127,6.94383335692097,-3.0950700338853,0.0155236933453603,0.112398728204729,-3.56248387712329,"Not Significant"
"BTNL3",0.253920410133699,6.60496327690951,3.0949485495899,0.0155264858319903,0.112398728204729,-3.56266983609342,"Not Significant"
"SPATS2",-0.309992719074563,7.63400379818302,-3.09426654806936,0.015542172401651,0.112459856967771,-3.5637138098285,"Not Significant"
"LINC01551",0.261470033116487,5.72742529798357,3.09270036215688,0.0155782590184224,0.11263700788849,-3.56611136027983,"Not Significant"
"TEX30",-0.425114621359878,9.22357815436611,-3.09232151210143,0.0155870013597456,0.11263700788849,-3.56669133524603,"Not Significant"
"CLASRP",-0.2030344455224,8.41792905178316,-3.09185042045039,0.0155978794636413,0.11263700788849,-3.56741253390866,"Not Significant"
"INSIG1-DT",-0.344660482066288,6.39504371088165,-3.09176398331568,0.0155998762732834,0.11263700788849,-3.56754486285577,"Not Significant"
"PSMB5",-0.16064247499712,12.4000394455655,-3.09126210911323,0.0156114755287815,0.11263700788849,-3.56831320495234,"Not Significant"
"SERTAD3",-0.24852102492078,8.30472402720759,-3.0912351022958,0.0156120999641217,0.11263700788849,-3.56835455137041,"Not Significant"
"LOC105379173",-0.297634413777928,6.15123621519521,-3.09100455509987,0.0156174316063833,0.11263700788849,-3.56870751229492,"Not Significant"
"PITPNM1",-0.323972918447238,7.7354509514834,-3.089497632042,0.0156523279442926,0.112836280556627,-3.57101464917912,"Not Significant"
"CD300C",0.179353561180474,5.97724716184082,3.08888930313789,0.0156664384451738,0.112885594513531,-3.57194605634016,"Not Significant"
"NBAT1",0.180070527665986,6.19465021487621,3.08845899682161,0.0156764276961026,0.112905180549667,-3.57260490864984,"Not Significant"
"WDR24",-0.257581609185365,7.29621546369992,-3.08805099478418,0.0156859053539309,0.112921065524265,-3.57322962104932,"Not Significant"
"GTPBP10",0.777435935219408,7.86857928917386,3.08752558374962,0.0156981192310729,0.112956624383735,-3.57403411959213,"Not Significant"
"SURF4",-0.299496538194848,11.2080906841619,-3.08707780967114,0.0157085362251628,0.112979226727341,-3.57471975563967,"Not Significant"
"ALDH1A3",0.621025750707526,9.66870649266241,3.08656838288871,0.0157203963417937,0.112986434853128,-3.57549981012412,"Not Significant"
"NOXO1",0.148914664244173,6.61982719567176,3.0864097671663,0.0157240910431227,0.112986434853128,-3.57574269210946,"Not Significant"
"NPAP1",0.259727005988468,5.82743513213632,3.08548987892446,0.0157455363841239,0.113071185873754,-3.5771513114991,"Not Significant"
"SH2B3",-0.223897345429869,9.33385832947889,-3.08527933168053,0.015750449191456,0.113071185873754,-3.57747372864392,"Not Significant"
"SLC25A19",-0.389219381843175,7.64988228828096,-3.08452650233676,0.0157680285311598,0.113145077186622,-3.57862658073545,"Not Significant"
"P2RX1",0.21343130812016,6.19919817758173,3.08391415962472,0.015782342573264,0.113148606641963,-3.57956432327423,"Not Significant"
"CBR3",-0.721172280138068,9.05962477204567,-3.08358500655079,0.0157900424554018,0.113148606641963,-3.58006839838206,"Not Significant"
"ZNF384",-0.262296224653296,7.45342310100905,-3.08326605252455,0.0157975075180962,0.113148606641963,-3.58055686075406,"Not Significant"
"STRC",-0.178700098715018,5.90581171463808,-3.08325922362119,0.0157976673879299,0.113148606641963,-3.58056731895183,"Not Significant"
"GTF2A1",-0.122992572821679,7.97629613698718,-3.08190119205026,0.0158294937611941,0.113220459463489,-3.58264714833048,"Not Significant"
"COL6A6",-0.953053309923703,6.56470028025629,-3.0818231386665,0.0158313250409195,0.113220459463489,-3.58276669077868,"Not Significant"
"RGS2",0.196097257504263,9.29324948770483,3.08162202221161,0.0158360446386953,0.113220459463489,-3.58307471187035,"Not Significant"
"RALGAPA1P1",0.135446444528959,6.96321503684249,3.0815870753847,0.0158368648863149,0.113220459463489,-3.58312823514327,"Not Significant"
"NUMBL",-0.129285241112491,8.43609491403443,-3.08082059063873,0.0158548665175256,0.113288836593445,-3.58430217386417,"Not Significant"
"LINC00963",-0.211537020307317,6.07361773632614,-3.08004435459358,0.0158731190862939,0.113288836593445,-3.58549108438601,"Not Significant"
"SCARNA17",-0.257126492880908,6.01421467245622,-3.07985677789493,0.0158775331142342,0.113288836593445,-3.58577838903037,"Not Significant"
"ARL14EP",0.311379665706442,8.37140278733674,3.07968588282209,0.0158815557155586,0.113288836593445,-3.58604014489397,"Not Significant"
"TMEM218",0.242344644694748,9.20162049883177,3.0796284379307,0.015882908118491,0.113288836593445,-3.58612813225179,"Not Significant"
"ARF4",-0.157967120930607,13.2951977458096,-3.07754053905461,0.0159321449475801,0.11347503014808,-3.58932626841763,"Not Significant"
"TRAPPC3",0.169422329001742,10.2526607382782,3.07734312240458,0.0159368087195469,0.11347503014808,-3.58962867488341,"Not Significant"
"IGKV1-5",0.121225601158711,6.04023092583127,3.07732395172357,0.0159372616842282,0.11347503014808,-3.58965804101287,"Not Significant"
"RDH13",-0.153875181192878,6.70993643477498,-3.07702900183877,0.0159442324630328,0.11347503014808,-3.59010985546134,"Not Significant"
"CPA5",-0.141946184137344,5.84112328871834,-3.07694413594647,0.0159462387578105,0.11347503014808,-3.59023985695705,"Not Significant"
"MRPL42",0.275273972889369,8.37750539244133,3.07666419069823,0.0159528587592258,0.11347503014808,-3.59066869313744,"Not Significant"
"GHRLOS",-0.232480525725764,6.12524345707414,-3.07604144306538,0.0159675955348597,0.113527849572025,-3.59162267078015,"Not Significant"
"SEMA5A",-0.81619904330956,8.69549440096893,-3.07532998627323,0.0159844490425914,0.113595663493528,-3.5927125695033,"Not Significant"
"OGDHL",0.185399780357121,6.01875872738608,3.07499069046167,0.0159924931108985,0.11360083852975,-3.59323235619888,"Not Significant"
"DHRS7",0.238148431503639,8.53501963196081,3.07313370473985,0.0160365941719804,0.113862018428217,-3.59607730261109,"Not Significant"
